Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TTS=VM+FM+LM+SM,TAD=VAD+MAD+LAD
2320127002,4/29/2016,924,0.620000005,0.620000005,0,0,0.620000005,0,0,45,1395,1410,1440,0.620000005
2320127002,4/30/2016,4571,3.079999924,3.079999924,0,0,3.069999933,0,0,234,1206,1779,1440,3.069999933
2320127002,05-01-2016,772,0.519999981,0.519999981,0,0,0.519999981,0,0,40,1400,1403,1440,0.519999981
2320127002,05-02-2016,3634,2.450000048,2.450000048,0.360000014,0.209999993,1.879999995,5,6,123,1306,1613,1440,2.450000003
2320127002,05-03-2016,7443,5.019999981,5.019999981,1.49000001,0.370000005,3.160000086,20,10,206,1204,1878,1440,5.0200001
2320127002,05-04-2016,1201,0.810000002,0.810000002,0,0,0.810000002,0,0,52,1388,1426,1440,0.810000002
2320127002,05-05-2016,5202,3.50999999,3.50999999,0,0.389999986,3.109999895,0,11,223,1206,1780,1440,3.499999881
2320127002,05-06-2016,4878,3.289999962,3.289999962,0,0,3.289999962,0,0,204,1236,1742,1440,3.289999962
2320127002,05-07-2016,7379,4.96999979,4.96999979,0,0,4.96999979,0,0,319,1121,1972,1440,4.96999979
2320127002,05-08-2016,5161,3.480000019,3.480000019,0,0,3.470000029,0,0,247,1193,1821,1440,3.470000029
2320127002,05-09-2016,3090,2.079999924,2.079999924,0,0,2.079999924,0,0,145,1295,1630,1440,2.079999924
2320127002,05-10-2016,6227,4.199999809,4.199999809,0,0,4.199999809,0,0,290,1150,1899,1440,4.199999809
2320127002,05-11-2016,6424,4.329999924,4.329999924,0,0,4.329999924,0,0,300,1140,1903,1440,4.329999924
2320127002,05-12-2016,2661,1.789999962,1.789999962,0,0,1.789999962,0,0,128,830,1125,958,1.789999962
2347167796,04-12-2016,10113,6.829999924,6.829999924,2,0.620000005,4.199999809,28,13,320,964,2344,1325,6.819999814
2347167796,4/13/2016,10352,7.010000229,7.010000229,1.659999967,1.940000057,3.410000086,19,32,195,676,2038,922,7.01000011
2347167796,4/14/2016,10129,6.699999809,6.699999809,0.02,2.74000001,3.940000057,1,48,206,705,2010,960,6.700000066
2347167796,4/15/2016,10465,6.920000076,6.920000076,0.07,1.419999957,5.429999828,1,24,284,720,2133,1029,6.919999786
2347167796,4/16/2016,22244,15.07999992,15.07999992,5.449999809,4.099999905,5.53000021,66,72,268,968,2670,1374,15.07999992
2347167796,4/17/2016,5472,3.619999886,3.619999886,0.079999998,0.280000001,3.25999999,1,7,249,508,1882,765,3.61999999
2347167796,4/18/2016,8247,5.449999809,5.449999809,0.790000021,0.860000014,3.789999962,11,16,206,678,1944,911,5.439999998
2347167796,4/19/2016,6711,4.440000057,4.440000057,0,0,4.440000057,0,7,382,648,2346,1037,4.440000057
2347167796,4/20/2016,10999,7.269999981,7.269999981,0.680000007,1.809999943,4.78000021,11,43,269,1011,2198,1334,7.27000016
2347167796,4/21/2016,10080,6.75,6.75,1.850000024,1.529999971,3.380000114,23,26,208,761,2048,1018,6.76000011
2347167796,4/22/2016,7804,5.159999847,5.159999847,0.560000002,1.679999948,2.920000076,9,27,206,781,1946,1023,5.160000026
2347167796,4/23/2016,16901,11.36999989,11.36999989,2.779999971,1.450000048,7.150000095,32,35,360,591,2629,1018,11.38000011
2347167796,4/24/2016,9471,6.260000229,6.260000229,0,0,6.260000229,0,0,360,584,2187,944,6.260000229
2347167796,4/25/2016,9482,6.380000114,6.380000114,1.269999981,0.519999981,4.599999905,15,11,277,653,2095,956,6.389999866
2347167796,4/26/2016,5980,3.950000048,3.950000048,0,0,3.950000048,0,0,227,732,1861,959,3.950000048
2347167796,4/27/2016,11423,7.579999924,7.579999924,1.860000014,0.400000006,5.320000172,26,9,295,623,2194,953,7.580000192
2347167796,4/28/2016,5439,3.599999905,3.599999905,0,0,3.599999905,0,0,229,764,1854,993,3.599999905
2347167796,4/29/2016,42,0.029999999,0.029999999,0,0,0.029999999,0,0,4,2,403,6,0.029999999
2873212765,04-12-2016,8796,5.909999847,5.909999847,0.109999999,0.930000007,4.880000114,2,21,356,1061,1982,1440,5.920000121
2873212765,4/13/2016,7618,5.119999886,5.119999886,0,0.219999999,4.880000114,0,8,404,1028,2004,1440,5.100000113
2873212765,4/14/2016,7910,5.320000172,5.320000172,0,0,5.320000172,0,0,331,1109,1893,1440,5.320000172
2873212765,4/15/2016,8482,5.699999809,5.699999809,0,0,5.690000057,0,0,448,992,2063,1440,5.690000057
2873212765,4/16/2016,9685,6.650000095,6.650000095,3.109999895,0.02,3.50999999,47,1,305,1087,2148,1440,6.639999885
2873212765,4/17/2016,2524,1.700000048,1.700000048,0,0.349999994,1.340000033,0,8,160,1272,1529,1440,1.690000027
2873212765,4/18/2016,7762,5.239999771,5.239999771,0.07,0.280000001,4.889999866,1,6,311,1122,1890,1440,5.239999868
2873212765,4/19/2016,7948,5.369999886,5.369999886,0,0,5.360000134,0,0,389,1051,1956,1440,5.360000134
2873212765,4/20/2016,9202,6.300000191,6.300000191,1.50999999,0.119999997,4.659999847,22,5,378,1035,2094,1440,6.289999835
2873212765,4/21/2016,8859,5.980000019,5.980000019,0.129999995,0.370000005,5.46999979,2,10,371,1057,1970,1440,5.96999979
2873212765,4/22/2016,7286,4.900000095,4.900000095,0.460000008,0,4.420000076,46,0,366,1028,2241,1440,4.880000085
2873212765,4/23/2016,9317,6.349999905,6.349999905,2.089999914,0.230000004,4.019999981,28,5,330,1077,2021,1440,6.339999899
2873212765,4/24/2016,6873,4.679999828,4.679999828,3,0.059999999,1.620000005,46,1,190,1203,1898,1440,4.680000003
2873212765,4/25/2016,7373,4.949999809,4.949999809,0,0,4.949999809,0,0,359,1081,1907,1440,4.949999809
2873212765,4/26/2016,8242,5.539999962,5.539999962,0.119999997,0.180000007,5.239999771,2,5,309,1124,1882,1440,5.539999776
2873212765,4/27/2016,3516,2.359999895,2.359999895,0,0,2.359999895,46,0,197,1197,1966,1440,2.359999895
2873212765,4/28/2016,7913,5.409999847,5.409999847,2.160000086,0.340000004,2.910000086,28,7,213,1192,1835,1440,5.410000175
2873212765,4/29/2016,7365,4.949999809,4.949999809,1.360000014,1.409999967,2.180000067,20,23,206,1191,1780,1440,4.950000048
2873212765,4/30/2016,8452,5.679999828,5.679999828,0.330000013,1.080000043,4.260000229,5,20,248,1167,1830,1440,5.670000285
2873212765,05-01-2016,7399,4.96999979,4.96999979,0.49000001,1.039999962,3.440000057,7,18,196,1219,1739,1440,4.970000029
2873212765,05-02-2016,7525,5.059999943,5.059999943,0,0.209999993,4.829999924,0,7,334,1099,1878,1440,5.039999917
2873212765,05-03-2016,7412,4.980000019,4.980000019,0.059999999,0.25,4.659999847,1,6,363,1070,1906,1440,4.969999846
2873212765,05-04-2016,8278,5.559999943,5.559999943,0,0,5.559999943,0,0,420,1020,2015,1440,5.559999943
2873212765,05-05-2016,8314,5.610000134,5.610000134,0.779999971,0.800000012,4.03000021,13,23,311,1093,1971,1440,5.610000193
2873212765,05-06-2016,7063,4.75,4.75,0,0.119999997,4.610000134,0,5,370,1065,1910,1440,4.730000131
2873212765,05-07-2016,4940,3.380000114,3.380000114,2.279999971,0.550000012,0.550000012,75,11,52,1302,1897,1440,3.379999995
2873212765,05-08-2016,8168,5.539999962,5.539999962,2.900000095,0,2.640000105,46,0,326,1068,2096,1440,5.5400002
2873212765,05-09-2016,7726,5.190000057,5.190000057,0,0,5.190000057,0,0,345,1095,1906,1440,5.190000057
2873212765,05-10-2016,8275,5.559999943,5.559999943,0,0,5.550000191,0,0,373,1067,1962,1440,5.550000191
2873212765,05-11-2016,6440,4.329999924,4.329999924,0,0,4.320000172,0,0,319,1121,1826,1440,4.320000172
2873212765,05-12-2016,7566,5.110000134,5.110000134,0,0,5.110000134,0,0,268,720,1431,988,5.110000134
3372868164,04-12-2016,4747,3.24000001,3.24000001,0,0,3.230000019,0,0,280,1160,1788,1440,3.230000019
3372868164,4/13/2016,9715,6.630000114,6.630000114,0.99000001,0.340000004,5.269999981,16,8,371,1045,2093,1440,6.599999994
3372868164,4/14/2016,8844,6.03000021,6.03000021,0.340000004,1.029999971,4.650000095,6,25,370,1039,2065,1440,6.02000007
3372868164,4/15/2016,7451,5.079999924,5.079999924,0,0,5.059999943,0,0,335,1105,1908,1440,5.059999943
3372868164,4/16/2016,6905,4.730000019,4.730000019,0,0,4.699999809,0,0,356,1084,1908,1440,4.699999809
3372868164,4/17/2016,8199,5.880000114,5.880000114,1.409999967,0.100000001,4.360000134,11,2,322,1105,1964,1440,5.870000102
3372868164,4/18/2016,6798,4.639999866,4.639999866,1.080000043,0.200000003,3.349999905,20,7,343,1070,2014,1440,4.629999951
3372868164,4/19/2016,7711,5.260000229,5.260000229,0,0,5.239999771,0,0,376,1064,1985,1440,5.239999771
3372868164,4/20/2016,4880,3.329999924,3.329999924,0.839999974,0.090000004,2.380000114,15,3,274,1148,1867,1440,3.310000092
3372868164,4/21/2016,8857,6.070000172,6.070000172,1.149999976,0.25999999,4.639999866,18,9,376,1037,2124,1440,6.049999833
3372868164,4/22/2016,3843,2.619999886,2.619999886,0,0,2.609999895,0,0,206,1234,1669,1440,2.609999895
3372868164,4/23/2016,7396,5.070000172,5.070000172,1.399999976,0.079999998,3.579999924,20,2,303,1115,1995,1440,5.059999898
3372868164,4/24/2016,6731,4.590000153,4.590000153,0.889999986,0.189999998,3.49000001,14,7,292,1127,1921,1440,4.569999993
3372868164,4/25/2016,5995,4.090000153,4.090000153,0,0,4.090000153,0,0,416,1024,2010,1440,4.090000153
3372868164,4/26/2016,8283,5.789999962,5.789999962,1.850000024,0.050000001,3.869999886,22,2,333,1083,2057,1440,5.76999991
3372868164,4/27/2016,7904,5.420000076,5.420000076,1.580000043,0.629999995,3.190000057,24,13,346,1057,2095,1440,5.400000095
3372868164,4/28/2016,5512,3.75999999,3.75999999,0,0,3.75999999,0,0,385,1055,1972,1440,3.75999999
3372868164,4/29/2016,9135,6.230000019,6.230000019,0,0,6.21999979,0,0,402,1038,2044,1440,6.21999979
3372868164,4/30/2016,5250,3.579999924,3.579999924,1.059999943,0.090000004,2.420000076,17,4,300,1119,1946,1440,3.570000023
3372868164,05-01-2016,3077,2.099999905,2.099999905,0,0,2.089999914,0,0,172,842,1237,1014,2.089999914
3977333714,04-12-2016,8856,5.980000019,5.980000019,3.059999943,0.910000026,2.00999999,44,19,131,777,1450,971,5.979999959
3977333714,4/13/2016,10035,6.710000038,6.710000038,2.029999971,2.130000114,2.549999952,31,46,153,754,1495,984,6.710000038
3977333714,4/14/2016,7641,5.110000134,5.110000134,0.319999993,0.970000029,3.819999933,5,23,214,801,1433,1043,5.109999955
3977333714,4/15/2016,9010,6.059999943,6.059999943,1.049999952,1.75,3.25999999,15,42,183,644,1468,884,6.059999943
3977333714,4/16/2016,13459,9,9,2.029999971,4,2.970000029,31,83,153,663,1625,930,9
3977333714,4/17/2016,10415,6.96999979,6.96999979,0.699999988,2.349999905,3.920000076,11,58,205,600,1529,874,6.969999969
3977333714,4/18/2016,11663,7.800000191,7.800000191,0.25,3.730000019,3.819999933,4,95,214,605,1584,918,7.799999952
3977333714,4/19/2016,12414,8.779999733,8.779999733,2.24000001,2.450000048,3.960000038,19,67,221,738,1638,1045,8.650000095
3977333714,4/20/2016,11658,7.829999924,7.829999924,0.200000003,4.349999905,3.279999971,2,98,164,845,1554,1109,7.829999879
3977333714,4/21/2016,6093,4.079999924,4.079999924,0,0,4.059999943,0,0,242,712,1397,954,4.059999943
3977333714,4/22/2016,8911,5.960000038,5.960000038,2.329999924,0.579999983,3.059999943,33,12,188,731,1481,964,5.96999985
3977333714,4/23/2016,12058,8.069999695,8.069999695,0,4.21999979,3.849999905,0,92,252,724,1638,1068,8.069999695
3977333714,4/24/2016,14112,10,10,3.269999981,4.559999943,2.170000076,30,95,129,660,1655,914,10
3977333714,4/25/2016,11177,8.479999542,8.479999542,5.619999886,0.430000007,2.410000086,50,9,133,781,1570,973,8.459999979
3977333714,4/26/2016,11388,7.619999886,7.619999886,0.449999988,4.21999979,2.950000048,7,95,170,797,1551,1069,7.619999826
3977333714,4/27/2016,7193,5.039999962,5.039999962,0,0.419999987,4.619999886,0,10,176,714,1377,900,5.039999872
3977333714,4/28/2016,7114,4.880000114,4.880000114,1.370000005,0.289999992,3.220000029,15,8,190,804,1407,1017,4.880000025
3977333714,4/29/2016,10645,7.75,7.75,3.74000001,1.299999952,2.710000038,36,32,150,744,1545,962,7.75
3977333714,4/30/2016,13238,9.199999809,9.199999809,3.690000057,2.099999905,3.410000086,43,52,194,687,1650,976,9.200000048
3977333714,05-01-2016,10414,7.070000172,7.070000172,2.670000076,1.980000019,2.410000086,41,40,124,691,1501,896,7.060000181
3977333714,05-02-2016,16520,11.05000019,11.05000019,1.539999962,6.480000019,3.019999981,24,143,176,713,1760,1056,11.03999996
3977333714,05-03-2016,14335,9.590000153,9.590000153,3.319999933,1.74000001,4.53000021,47,41,258,594,1710,940,9.590000153
3977333714,05-04-2016,13559,9.43999958,9.43999958,1.809999943,4.579999924,2.890000105,14,96,142,852,1628,1104,9.279999971
3977333714,05-05-2016,12312,8.579999924,8.579999924,1.75999999,4.110000134,2.710000038,14,88,178,680,1618,960,8.580000162
3977333714,05-06-2016,11677,8.279999733,8.279999733,3.109999895,2.50999999,2.670000076,29,55,168,676,1590,928,8.289999962
3977333714,05-07-2016,11550,7.730000019,7.730000019,0,4.130000114,3.589999914,0,86,208,703,1574,997,7.720000029
3977333714,05-08-2016,13585,9.090000153,9.090000153,0.680000007,5.239999771,3.170000076,9,116,171,688,1633,984,9.089999855
3977333714,05-09-2016,14687,10.07999992,10.07999992,0.769999981,5.599999905,3.549999952,8,122,151,1159,1667,1440,9.919999838
3977333714,05-10-2016,13072,8.779999733,8.779999733,0.07,5.400000095,3.309999943,1,115,196,676,1630,988,8.780000038
3977333714,05-11-2016,746,0.5,0.5,0.370000005,0,0.129999995,4,0,9,13,52,26,0.5
4020332650,04-12-2016,8539,6.119999886,6.119999886,0.150000006,0.239999995,5.679999828,4,15,331,712,3654,1062,6.069999829
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,1440,1981,1440,0
4020332650,4/14/2016,108,0.079999998,0.079999998,0,0,0.029999999,0,0,3,1437,2011,1440,0.029999999
4020332650,4/15/2016,1882,1.350000024,1.350000024,0.209999993,0.360000014,0.769999981,36,18,87,1299,2951,1440,1.339999989
4020332650,4/16/2016,1982,1.419999957,1.419999957,0.449999988,0.370000005,0.589999974,65,21,55,1222,3051,1363,1.409999967
4020332650,4/17/2016,16,0.01,0.01,0,0,0.01,0,0,2,1438,1990,1440,0.01
4020332650,4/18/2016,62,0.039999999,0.039999999,0,0,0.039999999,0,0,2,1438,1995,1440,0.039999999
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,05-01-2016,0,0,0,0,0,0,0,0,0,1440,1980,1440,0
4020332650,05-02-2016,475,0.340000004,0.340000004,0,0.039999999,0.289999992,0,11,31,1350,2207,1392,0.329999991
4020332650,05-03-2016,4496,3.220000029,3.220000029,0,0,3.150000095,0,0,174,950,2828,1124,3.150000095
4020332650,05-04-2016,10252,7.349999905,7.349999905,0.670000017,1.039999962,5.579999924,13,46,346,531,3879,936,7.289999902
4020332650,05-05-2016,11728,8.430000305,8.430000305,2.619999886,1.679999948,4.039999962,38,42,196,916,3429,1192,8.339999795
4020332650,05-06-2016,4369,3.130000114,3.130000114,0,0,3.099999905,0,0,177,855,2704,1032,3.099999905
4020332650,05-07-2016,6132,4.400000095,4.400000095,0,0,3.579999924,0,0,184,1256,2975,1440,3.579999924
4020332650,05-08-2016,5862,4.199999809,4.199999809,0,0,4.150000095,0,0,263,775,3089,1038,4.150000095
4020332650,05-09-2016,4556,3.269999981,3.269999981,0.200000003,0.119999997,2.940000057,3,5,173,1225,2785,1406,3.260000058
4020332650,05-10-2016,5546,3.980000019,3.980000019,0,0,3.869999886,0,0,206,774,2926,980,3.869999886
4020332650,05-11-2016,3689,2.650000095,2.650000095,0.109999999,0.170000002,2.329999924,2,8,134,1296,2645,1440,2.609999925
4020332650,05-12-2016,590,0.419999987,0.419999987,0,0,0.409999996,0,0,21,721,1120,742,0.409999996
4057192912,04-12-2016,5394,4.03000021,4.03000021,0,0,3.940000057,0,0,164,1276,2286,1440,3.940000057
4057192912,4/13/2016,5974,4.46999979,4.46999979,0,0,4.369999886,0,0,160,1280,2306,1440,4.369999886
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,1440,1776,1440,0
4057192912,4/15/2016,3984,2.950000048,2.950000048,0.209999993,0.25999999,2.440000057,3,6,88,873,1527,970,2.910000041
4319703577,04-12-2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,1440,2115,1440,0
4319703577,4/13/2016,8204,5.5,5.5,0.529999971,0.589999974,1.309999943,8,15,96,1234,2135,1353,2.429999888
4319703577,4/14/2016,10210,6.880000114,6.880000114,0.109999999,0.330000013,6.440000057,1,9,339,589,2302,938,6.88000007
4319703577,4/15/2016,5664,3.799999952,3.799999952,0,0,3.799999952,0,0,228,752,1985,980,3.799999952
4319703577,4/16/2016,4744,3.180000067,3.180000067,0,0,3.180000067,0,0,194,724,1884,918,3.180000067
4319703577,4/17/2016,29,0.02,0.02,0,0,0.02,0,0,3,1363,1464,1366,0.02
4319703577,4/18/2016,2276,1.549999952,1.549999952,0.07,0.330000013,1.120000005,1,9,58,824,1632,892,1.520000018
4319703577,4/19/2016,8925,5.989999771,5.989999771,0,0,5.989999771,0,0,311,604,2200,915,5.989999771
4319703577,4/20/2016,8954,6.010000229,6.010000229,0,0.680000007,5.309999943,0,18,306,671,2220,995,5.98999995
4319703577,4/21/2016,3702,2.480000019,2.480000019,0,0,0.349999994,0,0,34,1265,1792,1299,0.349999994
4319703577,4/22/2016,4500,3.019999981,3.019999981,0.059999999,0.810000002,2.150000095,1,19,176,709,1886,905,3.020000096
4319703577,4/23/2016,4935,3.309999943,3.309999943,0,0,3.309999943,0,0,233,546,1945,779,3.309999943
4319703577,4/24/2016,4081,2.74000001,2.74000001,0.059999999,0.200000003,2.470000029,1,5,191,692,1880,889,2.73000003
4319703577,4/25/2016,9259,6.210000038,6.210000038,0,0.280000001,5.929999828,0,8,390,544,2314,942,6.20999983
4319703577,4/26/2016,9899,6.639999866,6.639999866,0.569999993,0.920000017,5.150000095,8,21,288,649,2236,966,6.640000105
4319703577,4/27/2016,10780,7.230000019,7.230000019,0.409999996,1.919999957,4.909999847,6,47,300,680,2324,1033,7.239999801
4319703577,4/28/2016,10817,7.28000021,7.28000021,1.00999999,0.330000013,5.940000057,13,8,359,552,2367,932,7.280000061
4319703577,4/29/2016,7990,5.360000134,5.360000134,0.449999988,0.790000021,4.119999886,6,18,289,624,2175,937,5.359999895
4319703577,4/30/2016,8221,5.519999981,5.519999981,0.400000006,1.610000014,3.50999999,6,38,196,695,2092,935,5.520000011
4319703577,05-01-2016,1251,0.839999974,0.839999974,0,0,0.839999974,0,0,67,836,1593,903,0.839999974
4319703577,05-02-2016,9261,6.239999771,6.239999771,0,0.439999998,5.710000038,0,11,344,585,2270,940,6.150000036
4319703577,05-03-2016,9648,6.46999979,6.46999979,0.579999983,1.070000052,4.829999924,8,26,287,669,2235,990,6.479999959
4319703577,05-04-2016,10429,7.019999981,7.019999981,0.589999974,0.579999983,5.849999905,8,13,313,1106,2282,1440,7.019999862
4319703577,05-05-2016,13658,9.489999771,9.489999771,2.630000114,1.409999967,5.449999809,27,34,328,957,2530,1346,9.48999989
4319703577,05-06-2016,9524,6.420000076,6.420000076,0.409999996,0.469999999,5.460000038,6,11,314,692,2266,1023,6.340000033
4319703577,05-07-2016,7937,5.329999924,5.329999924,0.189999998,1.049999952,4.079999924,3,28,279,586,2158,896,5.319999874
4319703577,05-08-2016,3672,2.460000038,2.460000038,0,0,2.460000038,0,0,153,603,1792,756,2.460000038
4319703577,05-09-2016,10378,6.960000038,6.960000038,0.140000001,0.560000002,6.25,2,14,374,490,2345,880,6.950000003
4319703577,05-10-2016,9487,6.369999886,6.369999886,0.209999993,0.460000008,5.699999809,3,12,329,555,2260,899,6.369999811
4319703577,05-11-2016,9129,6.130000114,6.130000114,0.200000003,0.74000001,5.179999828,3,18,311,574,2232,906,6.119999841
4319703577,05-12-2016,17,0.01,0.01,0,0,0.01,0,0,2,0,257,2,0.01
4388161847,04-12-2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,1440,2955,1440,0
4388161847,4/13/2016,10993,8.449999809,8.449999809,0.059999999,0.629999995,3.880000114,1,14,150,1275,3092,1440,4.570000108
4388161847,4/14/2016,8863,6.820000172,6.820000172,0.129999995,1.070000052,5.619999886,10,35,219,945,2998,1209,6.819999933
4388161847,4/15/2016,8758,6.730000019,6.730000019,0,0,6.730000019,0,0,299,837,3066,1136,6.730000019
4388161847,4/16/2016,6580,5.059999943,5.059999943,0.209999993,0.400000006,4.449999809,6,9,253,609,3073,877,5.059999809
4388161847,4/17/2016,4660,3.579999924,3.579999924,0,0,3.579999924,0,0,201,721,2572,922,3.579999924
4388161847,4/18/2016,11009,9.100000381,9.100000381,3.559999943,0.400000006,5.139999866,27,8,239,1017,3274,1291,9.099999815
4388161847,4/19/2016,10181,7.829999924,7.829999924,1.370000005,0.689999998,5.769999981,20,16,249,704,3015,989,7.829999983
4388161847,4/20/2016,10553,8.119999886,8.119999886,1.100000024,1.720000029,5.289999962,19,42,228,696,3083,985,8.110000014
4388161847,4/21/2016,10055,7.730000019,7.730000019,0.370000005,0.389999986,6.980000019,7,12,272,853,3069,1144,7.74000001
4388161847,4/22/2016,12139,9.340000153,9.340000153,3.299999952,1.110000014,4.920000076,77,25,220,945,3544,1267,9.330000043
4388161847,4/23/2016,13236,10.18000031,10.18000031,4.5,0.319999993,5.349999905,58,5,215,749,3306,1027,10.1699999
4388161847,4/24/2016,10243,7.880000114,7.880000114,1.080000043,0.50999999,6.300000191,14,8,239,584,2885,845,7.890000224
4388161847,4/25/2016,12961,9.970000267,9.970000267,0.730000019,1.399999976,7.840000153,11,31,301,1054,3288,1397,9.970000148
4388161847,4/26/2016,9461,7.28000021,7.28000021,0.939999998,1.059999943,5.269999981,14,23,224,673,2929,934,7.269999921
4388161847,4/27/2016,11193,8.609999657,8.609999657,0.699999988,2.50999999,5.389999866,11,48,241,684,3074,984,8.599999845
4388161847,4/28/2016,10074,7.75,7.75,1.289999962,0.430000007,6.03000021,19,9,234,878,2969,1140,7.750000179
4388161847,4/29/2016,9232,7.099999905,7.099999905,0.800000012,0.889999986,5.420000076,13,16,236,1175,2979,1440,7.110000074
4388161847,4/30/2016,12533,9.640000343,9.640000343,0.699999988,2,6.940000057,14,43,300,537,3283,894,9.640000045
4388161847,05-01-2016,10255,7.889999866,7.889999866,1.00999999,0.680000007,6.199999809,12,15,241,579,2926,847,7.889999807
4388161847,05-02-2016,10096,8.399999619,8.399999619,3.769999981,0.079999998,4.550000191,33,4,204,935,3147,1176,8.40000017
4388161847,05-03-2016,12727,9.789999962,9.789999962,1.129999995,0.779999971,7.880000114,18,18,306,984,3290,1326,9.790000081
4388161847,05-04-2016,12375,9.520000458,9.520000458,2.789999962,0.930000007,5.800000191,35,21,251,632,3162,939,9.52000016
4388161847,05-05-2016,9603,7.380000114,7.380000114,0.629999995,1.669999957,5.090000153,12,39,199,896,2899,1146,7.390000105
4388161847,05-06-2016,13175,10.13000011,10.13000011,2.109999895,2.089999914,5.929999828,33,45,262,1100,3425,1440,10.12999964
4388161847,05-07-2016,22770,17.54000092,17.54000092,9.449999809,2.769999981,5.329999924,120,56,260,508,4022,944,17.54999971
4388161847,05-08-2016,17298,14.38000011,14.38000011,9.890000343,1.25999999,3.230000019,107,38,178,576,3934,899,14.38000035
4388161847,05-09-2016,10218,7.860000134,7.860000134,0.340000004,0.730000019,6.789999962,6,19,258,1020,3013,1303,7.859999985
4388161847,05-10-2016,10299,7.920000076,7.920000076,0.810000002,0.649999976,6.460000038,13,14,267,648,3061,942,7.920000017
4388161847,05-11-2016,10201,7.840000153,7.840000153,0.529999971,0.790000021,6.53000021,8,18,256,858,2954,1140,7.850000203
4388161847,05-12-2016,3369,2.589999914,2.589999914,0,0,2.589999914,0,0,108,825,1623,933,2.589999914
4445114986,04-12-2016,3276,2.200000048,2.200000048,0,0,2.200000048,0,0,196,787,2113,983,2.200000048
4445114986,4/13/2016,2961,1.99000001,1.99000001,0,0,1.99000001,0,0,194,840,2095,1034,1.99000001
4445114986,4/14/2016,3974,2.670000076,2.670000076,0,0,2.670000076,0,0,231,717,2194,948,2.670000076
4445114986,4/15/2016,7198,4.829999924,4.829999924,0,0,4.829999924,0,0,350,711,2496,1061,4.829999924
4445114986,4/16/2016,3945,2.650000095,2.650000095,0,0,2.650000095,0,0,225,716,2180,941,2.650000095
4445114986,4/17/2016,2268,1.519999981,1.519999981,0,0,1.519999981,0,0,114,1219,1933,1333,1.519999981
4445114986,4/18/2016,6155,4.239999771,4.239999771,2,0.289999992,1.950000048,25,6,162,1247,2248,1440,4.240000039
4445114986,4/19/2016,2064,1.389999986,1.389999986,0,0,1.389999986,0,0,121,895,1954,1016,1.389999986
4445114986,4/20/2016,2072,1.389999986,1.389999986,0,0,1.389999986,0,0,137,841,1974,978,1.389999986
4445114986,4/21/2016,3809,2.559999943,2.559999943,0,0,2.539999962,0,0,215,756,2150,971,2.539999962
4445114986,4/22/2016,6831,4.579999924,4.579999924,0,0,4.579999924,0,0,317,706,2432,1023,4.579999924
4445114986,4/23/2016,4363,2.930000067,2.930000067,0,0,2.930000067,0,0,201,1239,2149,1440,2.930000067
4445114986,4/24/2016,5002,3.359999895,3.359999895,0,0,3.359999895,0,0,244,1196,2247,1440,3.359999895
4445114986,4/25/2016,3385,2.269999981,2.269999981,0,0,2.269999981,0,0,179,916,2070,1095,2.269999981
4445114986,4/26/2016,6326,4.409999847,4.409999847,2.410000086,0.039999999,1.960000038,29,1,180,839,2291,1049,4.410000123
4445114986,4/27/2016,7243,5.03000021,5.03000021,2.619999886,0.029999999,2.380000114,32,1,194,839,2361,1066,5.029999999
4445114986,4/28/2016,4493,3.00999999,3.00999999,0,0,3.00999999,0,0,236,762,2203,998,3.00999999
4445114986,4/29/2016,4676,3.140000105,3.140000105,0,0,3.130000114,0,0,226,1106,2196,1332,3.130000114
4445114986,4/30/2016,6222,4.179999828,4.179999828,0,0,4.179999828,0,0,290,797,2363,1087,4.179999828
4445114986,05-01-2016,5232,3.50999999,3.50999999,0,0,3.50999999,0,0,240,741,2246,981,3.50999999
4445114986,05-02-2016,6910,4.75,4.75,2.210000038,0.189999998,2.349999905,27,4,200,667,2336,898,4.74999994
